source,job_title,company_name,job_location,job_type,category,salary_min,salary_max,salary_avg,salary_range,salary_currency,experience_required,education_required,skills_required,job_description
Khmer24,Line Leader,Successmore,Takeo,Full-time,Manufacturing,170.0,658.78,414.39,488.78,USD,3,high school,safety; physical fitness; machine operation,"We are looking for a talented Line Leader to join our team at Successmore. The candidate will be responsible for contributing to our manufacturing operations in Takeo. Required skills include: safety, physical fitness, 5s. Minimum 3 year(s) of relevant experience required. Education: High School degree or equivalent preferred."
BongThom,Cost Accountant,Rsm Cambodia,Battambang,Full-time,Accounting & Audit,,,,,,5,bachelor,quickbooks; erp; financial reporting; tax law; attention to detail; excel; english,"We are looking for a talented Cost Accountant to join our team at RSM Cambodia. The candidate will be responsible for contributing to our accounting & audit operations in Battambang. Required skills include: quickbooks, erp, financial reporting. Minimum 5 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
Khmer24,Garment Worker,Pacific Textiles,Phnom Penh,Full-time,Garment & Textile,125.0,521.0,323.0,396.0,USD,0,none,production planning; pattern making; machine operation,"We are looking for a talented Garment Worker to join our team at Pacific Textiles. The candidate will be responsible for contributing to our garment & textile operations in Phnom Penh. Required skills include: production planning, pattern making, machine operation. No experience required — training provided. Education: None degree or equivalent preferred."
CamHR,Cashier,Aeon Mall,Kampot,Internship,Retail & Sales,160.0,2391.0,1275.5,2231.0,USD,0,bachelor,ms office; communication; sales; english,"We are looking for a talented Cashier to join our team at AEON Mall. The candidate will be responsible for contributing to our retail & sales operations in Kampot. This is an internship opportunity suitable for fresh graduates. Required skills include: ms office, communication, sales. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
KhmerOnline,Warehouse Keeper,Kingmaker Footwear,Remote,Part-time,Manufacturing,183.0,1255.0,719.0,1072.0,USD,3,bachelor,lean manufacturing; quality control; report writing; machine operation,"We are looking for a talented Warehouse Keeper to join our team at Kingmaker Footwear. The candidate will be responsible for contributing to our manufacturing operations in Remote. Required skills include: lean manufacturing, quality control, 5s. Minimum 3 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
CamHR,Logistics Coordinator,Toll Group,Phnom Penh,Full-time,Logistics & Transport,218.0,1878.0,1048.0,1660.0,USD,2,bachelor,inventory; supply chain,"We are looking for a talented Logistics Coordinator to join our team at Toll Group. The candidate will be responsible for contributing to our logistics & transport operations in Phnom Penh. Required skills include: inventory, supply chain. Minimum 2 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
CamHR,Delivery Staff,Viva Restaurant,Siem Reap,Full-time,Food & Beverage,,,,,,0,none,physical fitness; kitchen management; english; teamwork; barista skills; pos; customer service; food safety,"We are looking for a talented Delivery Staff to join our team at Viva Restaurant. The candidate will be responsible for contributing to our food & beverage operations in Siem Reap. Required skills include: physical fitness, kitchen management, english. No experience required — training provided. Education: None degree or equivalent preferred."
CamHR,Hr Generalist,Peoplelink,Remote,Full-time,Human Resources,254.88,2934.88,1594.88,2680.0,USD,2,high school,conflict resolution; ms office; khmer; english,"We are looking for a talented HR Generalist to join our team at PeopleLink. The candidate will be responsible for contributing to our human resources operations in Remote. Required skills include: conflict resolution, ms office, khmer. Minimum 2 year(s) of relevant experience required. Education: High School degree or equivalent preferred."
CamHR,Sample Maker,Everest Textile,Phnom Penh,Full-time,Garment & Textile,,,,,,1,bachelor,quality inspection; physical fitness,"We are looking for a talented Sample Maker to join our team at Everest Textile. The candidate will be responsible for contributing to our garment & textile operations in Phnom Penh. Required skills include: quality inspection, physical fitness. Minimum 1 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
KhmerOnline,Senior Accountant,Deloitte Cambodia,Kampong Cham,Full-time,Accounting & Audit,368.0,3507.0,1937.5,3139.0,USD,3,bachelor,attention to detail; excel,"We are looking for a talented Senior Accountant to join our team at Deloitte Cambodia. The candidate will be responsible for contributing to our accounting & audit operations in Kampong Cham. Required skills include: attention to detail, excel. Minimum 3 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
CamHR,Sales Executive,Totalenergies,Ratanakiri,Full-time,Retail & Sales,254.0,2905.0,1579.5,2651.0,USD,5,bachelor,communication; sales; pos system; product knowledge,"We are looking for a talented Sales Executive to join our team at TotalEnergies. The candidate will be responsible for contributing to our retail & sales operations in Ratanakiri. Required skills include: communication, sales, pos system. Minimum 5 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
KhmerOnline,Executive Chef,Amansara,Phnom Penh,Full-time,Hospitality & Tourism,,,,,,1,high school,english; hotel management; khmer; event management,"We are looking for a talented Executive Chef to join our team at Amansara. The candidate will be responsible for contributing to our hospitality & tourism operations in Phnom Penh. Required skills include: english, hotel management, khmer. Minimum 1 year(s) of relevant experience required. Education: High School degree or equivalent preferred."
Khmer24,Child Protection Officer,Save The Children,Siem Reap,Full-time,Ngo & Development,586.0,5141.0,2863.5,4555.0,USD,4,bachelor,khmer; donor relations,"We are looking for a talented Child Protection Officer to join our team at Save the Children. The candidate will be responsible for contributing to our ngo & development operations in Siem Reap. Required skills include: khmer, donor relations. Minimum 4 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
KhmerOnline,Irrigation Technician,Rma Cambodia,Phnom Penh,Full-time,Agriculture & Farming,166.0,1195.0,680.5,1029.0,USD,0,high school,crop management; teamwork; irrigation; khmer; gis; report writing; physical fitness; field work,"We are looking for a talented Irrigation Technician to join our team at RMA Cambodia. The candidate will be responsible for contributing to our agriculture & farming operations in Phnom Penh. Required skills include: crop management, teamwork, irrigation. No experience required — training provided. Education: High School degree or equivalent preferred."
Khmer24,Tour Guide,Sokha Hotels,Siem Reap,Full-time,Hospitality & Tourism,317.0,3809.0,2063.0,3492.0,USD,0,bachelor,hotel management; event management; teamwork; khmer; customer service; communication,"We are looking for a talented Tour Guide to join our team at Sokha Hotels. The candidate will be responsible for contributing to our hospitality & tourism operations in Siem Reap. Required skills include: hotel management, event management, teamwork. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
KhmerOnline,Project Manager,Borey Peng Huoth,Takeo,Full-time,Construction & Engineering,,,,,,1,bachelor,structural analysis; concrete design; civil 3d; negotiation,"We are looking for a talented Project Manager to join our team at Borey Peng Huoth. The candidate will be responsible for contributing to our construction & engineering operations in Takeo. Required skills include: structural analysis, concrete design, civil 3d. Minimum 1 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
BongThom,Food Safety Officer,Brown Coffee,Phnom Penh,Full-time,Food & Beverage,166.0,1234.0,700.0,1068.0,USD,0,bachelor,khmer; barista skills; pos; hygiene,"We are looking for a talented Food Safety Officer to join our team at Brown Coffee. The candidate will be responsible for contributing to our food & beverage operations in Phnom Penh. Required skills include: khmer, barista skills, pos. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
KhmerOnline,Program Officer,Crs Cambodia,Phnom Penh,Internship,Ngo & Development,334.0,5268.0,2801.0,4934.0,USD,0,bachelor,english; community engagement,"We are looking for a talented Program Officer to join our team at CRS Cambodia. The candidate will be responsible for contributing to our ngo & development operations in Phnom Penh. This is an internship opportunity suitable for fresh graduates. Required skills include: english, community engagement. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
CamHR,Safety Officer,Lyp Group,Phnom Penh,Full-time,Construction & Engineering,436.34,4805.85,2621.0950000000003,4369.51,USD,4,high school,structural analysis; civil 3d; autocad; concrete design,"We are looking for a talented Safety Officer to join our team at LYP Group. The candidate will be responsible for contributing to our construction & engineering operations in Phnom Penh. Required skills include: structural analysis, civil 3d, autocad. Minimum 4 year(s) of relevant experience required. Education: High School degree or equivalent preferred."
Khmer24,Restaurant Manager,Heritage Suites,Kampot,Contract,Hospitality & Tourism,348.54,3517.07,1932.805,3168.53,USD,1,bachelor,customer service; event management; khmer,"We are looking for a talented Restaurant Manager to join our team at Heritage Suites. The candidate will be responsible for contributing to our hospitality & tourism operations in Kampot. Required skills include: customer service, event management, khmer. Minimum 1 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
KhmerOnline,It Support Officer,Cellcard,Siem Reap,Full-time,Technology & It,856.0,11065.0,5960.5,10209.0,USD,5,bachelor,php; mysql; linux; sql; java,"We are looking for a talented IT Support Officer to join our team at Cellcard. The candidate will be responsible for contributing to our technology & it operations in Siem Reap. Required skills include: php, mysql, linux. Minimum 5 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
CamHR,Training & Development Officer,Manpowergroup,Sihanoukville,Full-time,Human Resources,242.0,3284.0,1763.0,3042.0,USD,2,high school,training; recruitment; ms office; hris; payroll; khmer,"We are looking for a talented Training & Development Officer to join our team at ManpowerGroup. The candidate will be responsible for contributing to our human resources operations in Sihanoukville. Required skills include: training, recruitment, ms office. Minimum 2 year(s) of relevant experience required. Education: High School degree or equivalent preferred."
KhmerOnline,Community Facilitator,Unicef Cambodia,Phnom Penh,Full-time,Ngo & Development,499.0,6112.0,3305.5,5613.0,USD,3,high school,project management; english; donor relations; m&e,"We are looking for a talented Community Facilitator to join our team at UNICEF Cambodia. The candidate will be responsible for contributing to our ngo & development operations in Phnom Penh. Required skills include: project management, english, donor relations. Minimum 3 year(s) of relevant experience required. Education: High School degree or equivalent preferred."
CamHR,System Administrator,Smartaxiom,Battambang,Full-time,Technology & It,,,,,,2,bachelor,flutter; api development; mysql,"We are looking for a talented System Administrator to join our team at SmartAxiom. The candidate will be responsible for contributing to our technology & it operations in Battambang. Required skills include: flutter, api development, mysql. Minimum 2 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
KhmerOnline,Head Chef,Viva Restaurant,Phnom Penh,Full-time,Food & Beverage,150.0,873.0,511.5,723.0,USD,0,none,pos; khmer; physical fitness; teamwork; food safety; barista skills; customer service,"We are looking for a talented Head Chef to join our team at Viva Restaurant. The candidate will be responsible for contributing to our food & beverage operations in Phnom Penh. Required skills include: pos, khmer, physical fitness. No experience required — training provided. Education: None degree or equivalent preferred."
KhmerOnline,Senior Accountant,Rsm Cambodia,Kampot,Full-time,Accounting & Audit,266.83,3799.51,2033.17,3532.6800000000003,USD,0,master,quickbooks; english; excel; financial reporting; tax law,"We are looking for a talented Senior Accountant to join our team at RSM Cambodia. The candidate will be responsible for contributing to our accounting & audit operations in Kampot. Required skills include: quickbooks, english, excel. No experience required — training provided. Education: Master degree or equivalent preferred."
BongThom,Investment Analyst,Lolc Cambodia,Kampong Cham,Full-time,Banking & Finance,480.0,4665.0,2572.5,4185.0,USD,2,master,khmer; customer service; credit analysis; excel; english; loan processing; risk management; bloomberg,"We are looking for a talented Investment Analyst to join our team at LOLC Cambodia. The candidate will be responsible for contributing to our banking & finance operations in Kampong Cham. Required skills include: khmer, customer service, credit analysis. Minimum 2 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
KhmerOnline,Hr Officer,Peoplelink,Kampong Cham,Full-time,Human Resources,400.73,3127.56,1764.145,2726.83,USD,4,master,ms office; english,"We are looking for a talented HR Officer to join our team at PeopleLink. The candidate will be responsible for contributing to our human resources operations in Kampong Cham. Required skills include: ms office, english. Minimum 4 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
CamHR,Medical Doctor,Senator Clinic,Phnom Penh,Full-time,Healthcare,341.0,7487.0,3914.0,7146.0,USD,1,master,communication; english; medical terminology; infection control; clinical assessment; khmer,"We are looking for a talented Medical Doctor to join our team at Senator Clinic. The candidate will be responsible for contributing to our healthcare operations in Phnom Penh. Required skills include: communication, english, medical terminology. Minimum 1 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
CamHR,Warehouse Keeper,Anz Garment,Phnom Penh,Part-time,Manufacturing,126.0,664.0,395.0,538.0,USD,0,none,khmer; machine operation; safety; report writing,"We are looking for a talented Warehouse Keeper to join our team at ANZ Garment. The candidate will be responsible for contributing to our manufacturing operations in Phnom Penh. Required skills include: khmer, machine operation, safety. No experience required — training provided. Education: None degree or equivalent preferred."
Khmer24,Site Engineer,Bkk Group,Battambang,Contract,Construction & Engineering,433.0,4125.0,2279.0,3692.0,USD,1,bachelor,concrete design; safety management; ms project; surveying; english; negotiation; civil 3d,"We are looking for a talented Site Engineer to join our team at BKK Group. The candidate will be responsible for contributing to our construction & engineering operations in Battambang. Required skills include: concrete design, safety management, ms project. Minimum 1 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
KhmerOnline,Bar Manager,Joma Bakery,Kampong Cham,Full-time,Food & Beverage,185.37,1105.61,645.49,920.24,USD,2,bachelor,pos; food safety; english; physical fitness; teamwork; customer service,"We are looking for a talented Bar Manager to join our team at Joma Bakery. The candidate will be responsible for contributing to our food & beverage operations in Kampong Cham. Required skills include: pos, food safety, english. Minimum 2 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
BongThom,Sales Representative,Shop.Com.Kh,Takeo,Freelance,Retail & Sales,159.0,1642.0,900.5,1483.0,USD,0,bachelor,english; sales; customer service; communication; product knowledge,"We are looking for a talented Sales Representative to join our team at Shop.com.kh. The candidate will be responsible for contributing to our retail & sales operations in Takeo. Required skills include: english, sales, customer service. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
Khmer24,Khmer Teacher,Zaman University,Remote,Freelance,Education & Training,328.0,2080.0,1204.0,1752.0,USD,0,bachelor,classroom management; khmer; e-learning; curriculum design; lesson planning; patience,"We are looking for a talented Khmer Teacher to join our team at Zaman University. The candidate will be responsible for contributing to our education & training operations in Remote. Required skills include: classroom management, khmer, e-learning. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
BongThom,Site Engineer,Canadia Tower,Kampong Cham,Full-time,Construction & Engineering,371.0,2828.0,1599.5,2457.0,USD,0,none,surveying; ms project; structural analysis; civil 3d; english; safety management; project management; negotiation,"We are looking for a talented Site Engineer to join our team at Canadia Tower. The candidate will be responsible for contributing to our construction & engineering operations in Kampong Cham. Required skills include: surveying, ms project, structural analysis. No experience required — training provided. Education: None degree or equivalent preferred."
CamHR,Dispatcher,Dtc Express,Mondulkiri,Full-time,Logistics & Transport,229.0,3707.0,1968.0,3478.0,USD,4,master,customs clearance; supply chain; khmer; english; inventory; driving license; erp,"We are looking for a talented Dispatcher to join our team at DTC Express. The candidate will be responsible for contributing to our logistics & transport operations in Mondulkiri. Required skills include: customs clearance, supply chain, khmer. Minimum 4 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
BongThom,Farm Supervisor,Rma Cambodia,Ratanakiri,Full-time,Agriculture & Farming,129.0,794.0,461.5,665.0,USD,0,none,agribusiness; khmer; irrigation; field work; physical fitness,"We are looking for a talented Farm Supervisor to join our team at RMA Cambodia. The candidate will be responsible for contributing to our agriculture & farming operations in Ratanakiri. Required skills include: agribusiness, khmer, irrigation. No experience required — training provided. Education: None degree or equivalent preferred."
KhmerOnline,Treasury Analyst,Sathapana Bank,Phnom Penh,Contract,Banking & Finance,368.0,3084.0,1726.0,2716.0,USD,2,none,excel; risk management; bloomberg; loan processing; khmer,"We are looking for a talented Treasury Analyst to join our team at Sathapana Bank. The candidate will be responsible for contributing to our banking & finance operations in Phnom Penh. Required skills include: excel, risk management, bloomberg. Minimum 2 year(s) of relevant experience required. Education: None degree or equivalent preferred."
BongThom,Finance Manager,Kpmg Cambodia,Siem Reap,Full-time,Accounting & Audit,349.0,6024.0,3186.5,5675.0,USD,5,bachelor,sage; khmer; excel; quickbooks; erp; attention to detail,"We are looking for a talented Finance Manager to join our team at KPMG Cambodia. The candidate will be responsible for contributing to our accounting & audit operations in Siem Reap. Required skills include: sage, khmer, excel. Minimum 5 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
KhmerOnline,Security Supervisor,Gold Shield Security,Takeo,Full-time,Security & Safety,227.0,753.0,490.0,526.0,USD,1,master,report writing; teamwork; physical fitness; vigilance; communication; cctv; first aid,"We are looking for a talented Security Supervisor to join our team at Gold Shield Security. The candidate will be responsible for contributing to our security & safety operations in Takeo. Required skills include: report writing, teamwork, physical fitness. Minimum 1 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
CamHR,Accountant,Grant Thornton,Siem Reap,Freelance,Accounting & Audit,505.0,4909.0,2707.0,4404.0,USD,4,bachelor,erp; financial reporting; sage; attention to detail; english; excel; khmer; quickbooks,"We are looking for a talented Accountant to join our team at Grant Thornton. The candidate will be responsible for contributing to our accounting & audit operations in Siem Reap. Required skills include: erp, financial reporting, sage. Minimum 4 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
BongThom,Ai/Ml Engineer,Sabay Digital,Siem Reap,Freelance,Technology & It,835.0,8411.0,4623.0,7576.0,USD,6,bachelor,mongodb; php,"We are looking for a talented AI/ML Engineer to join our team at Sabay Digital. The candidate will be responsible for contributing to our technology & it operations in Siem Reap. Required skills include: mongodb, php. Minimum 6 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
BongThom,Ap/Ar Specialist,Bdo Cambodia,Mondulkiri,Full-time,Accounting & Audit,453.0,5201.0,2827.0,4748.0,USD,2,bachelor,attention to detail; accounting standards; quickbooks; excel; khmer; english; tax law; erp,"We are looking for a talented AP/AR Specialist to join our team at BDO Cambodia. The candidate will be responsible for contributing to our accounting & audit operations in Mondulkiri. Required skills include: attention to detail, accounting standards, quickbooks. Minimum 2 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
Khmer24,System Administrator,Sabay Digital,Phnom Penh,Contract,Technology & It,612.2,7314.15,3963.175,6701.95,USD,4,bachelor,api development; mysql,"We are looking for a talented System Administrator to join our team at Sabay Digital. The candidate will be responsible for contributing to our technology & it operations in Phnom Penh. Required skills include: api development, mysql. Minimum 4 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
BongThom,Inventory Clerk,Green Rich,Battambang,Full-time,Manufacturing,139.27,480.98,310.125,341.71000000000004,USD,0,none,khmer; teamwork,"We are looking for a talented Inventory Clerk to join our team at Green Rich. The candidate will be responsible for contributing to our manufacturing operations in Battambang. Required skills include: khmer, teamwork. No experience required — training provided. Education: None degree or equivalent preferred."
KhmerOnline,Call Centre Agent,Agoda Cambodia,Phnom Penh,Full-time,Customer Service,211.0,1054.0,632.5,843.0,USD,1,bachelor,problem solving; english; ms office,"We are looking for a talented Call Centre Agent to join our team at Agoda Cambodia. The candidate will be responsible for contributing to our customer service operations in Phnom Penh. Required skills include: problem solving, english, ms office. Minimum 1 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
KhmerOnline,Software Developer,Sabay Digital,Battambang,Full-time,Technology & It,642.0,9364.0,5003.0,8722.0,USD,2,master,sql; mongodb; react,"We are looking for a talented Software Developer to join our team at Sabay Digital. The candidate will be responsible for contributing to our technology & it operations in Battambang. Required skills include: sql, mongodb, react. Minimum 2 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
CamHR,Investment Analyst,Hattha Bank,Remote,Full-time,Banking & Finance,334.0,5091.0,2712.5,4757.0,USD,2,bachelor,credit analysis; sql; risk management; khmer; customer service; excel,"We are looking for a talented Investment Analyst to join our team at Hattha Bank. The candidate will be responsible for contributing to our banking & finance operations in Remote. Required skills include: credit analysis, sql, risk management. Minimum 2 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
Khmer24,Physiotherapist,Senator Clinic,Siem Reap,Contract,Healthcare,343.0,7330.0,3836.5,6987.0,USD,1,master,khmer; communication; medical terminology,"We are looking for a talented Physiotherapist to join our team at Senator Clinic. The candidate will be responsible for contributing to our healthcare operations in Siem Reap. Required skills include: khmer, communication, medical terminology. Minimum 1 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
KhmerOnline,Senior Accountant,Deloitte Cambodia,Sihanoukville,Full-time,Accounting & Audit,,,,,,0,bachelor,accounting standards; financial reporting; quickbooks; sage,"We are looking for a talented Senior Accountant to join our team at Deloitte Cambodia. The candidate will be responsible for contributing to our accounting & audit operations in Sihanoukville. Required skills include: accounting standards, financial reporting, quickbooks. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
Khmer24,Library Assistant,Build Bright University,Remote,Contract,Education & Training,440.98,2885.12,1663.05,2444.14,USD,3,master,lesson planning; english; communication; e-learning; khmer; ms office; reporting; classroom management,"We are looking for a talented Library Assistant to join our team at BUILD Bright University. The candidate will be responsible for contributing to our education & training operations in Remote. Required skills include: lesson planning, english, communication. Minimum 3 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
CamHR,Maintenance Technician,Green Rich,Sihanoukville,Freelance,Manufacturing,166.0,705.0,435.5,539.0,USD,4,high school,khmer; safety; physical fitness,"We are looking for a talented Maintenance Technician to join our team at Green Rich. The candidate will be responsible for contributing to our manufacturing operations in Sihanoukville. Required skills include: khmer, safety, physical fitness. Minimum 4 year(s) of relevant experience required. Education: High School degree or equivalent preferred."
Khmer24,Bar Manager,Lot 369,Phnom Penh,Contract,Food & Beverage,139.0,873.0,506.0,734.0,USD,0,bachelor,english; barista skills; customer service,"We are looking for a talented Bar Manager to join our team at Lot 369. The candidate will be responsible for contributing to our food & beverage operations in Phnom Penh. Required skills include: english, barista skills, customer service. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
KhmerOnline,Executive Chef,Rosewood Phnom Penh,Phnom Penh,Contract,Hospitality & Tourism,202.0,2543.0,1372.5,2341.0,USD,2,high school,chinese; event management; teamwork; opera pms; customer service; english,"We are looking for a talented Executive Chef to join our team at Rosewood Phnom Penh. The candidate will be responsible for contributing to our hospitality & tourism operations in Phnom Penh. Required skills include: chinese, event management, teamwork. Minimum 2 year(s) of relevant experience required. Education: High School degree or equivalent preferred."
Khmer24,Delivery Rider,Crown Relocations,Siem Reap,Full-time,Logistics & Transport,,,,,,4,bachelor,excel; logistics; customs clearance; erp; khmer; driving license,"We are looking for a talented Delivery Rider to join our team at Crown Relocations. The candidate will be responsible for contributing to our logistics & transport operations in Siem Reap. Required skills include: excel, logistics, customs clearance. Minimum 4 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
CamHR,Bank Teller,Aba Bank,Phnom Penh,Contract,Banking & Finance,375.0,4638.0,2506.5,4263.0,USD,3,bachelor,sql; excel; khmer; credit analysis; financial modeling; bloomberg; customer service; loan processing,"We are looking for a talented Bank Teller to join our team at ABA Bank. The candidate will be responsible for contributing to our banking & finance operations in Phnom Penh. Required skills include: sql, excel, khmer. Minimum 3 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
CamHR,Medical Receptionist,Royal Phnom Penh Hospital,Phnom Penh,Contract,Healthcare,643.0,6456.0,3549.5,5813.0,USD,5,PhD,khmer; emr systems,"We are looking for a talented Medical Receptionist to join our team at Royal Phnom Penh Hospital. The candidate will be responsible for contributing to our healthcare operations in Phnom Penh. Required skills include: khmer, emr systems. Minimum 5 year(s) of relevant experience required. Education: Phd degree or equivalent preferred."
BongThom,Real Estate Analyst,Ips Cambodia,Phnom Penh,Full-time,Real Estate,434.0,4672.0,2553.0,4238.0,USD,1,PhD,customer service; ms office; market research; communication; khmer; negotiation; english,"We are looking for a talented Real Estate Analyst to join our team at IPS Cambodia. The candidate will be responsible for contributing to our real estate operations in Phnom Penh. Required skills include: customer service, ms office, market research. Minimum 1 year(s) of relevant experience required. Education: Phd degree or equivalent preferred."
BongThom,Network Engineer,Smart Axiata,Kampot,Internship,Technology & It,439.76,8156.59,4298.175,7716.83,USD,0,bachelor,sql; aws,"We are looking for a talented Network Engineer to join our team at Smart Axiata. The candidate will be responsible for contributing to our technology & it operations in Kampot. This is an internship opportunity suitable for fresh graduates. Required skills include: sql, aws. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
BongThom,Physiotherapist,Calmette Hospital,Phnom Penh,Full-time,Healthcare,560.0,6608.0,3584.0,6048.0,USD,4,master,patient care; empathy,"We are looking for a talented Physiotherapist to join our team at Calmette Hospital. The candidate will be responsible for contributing to our healthcare operations in Phnom Penh. Required skills include: patient care, empathy. Minimum 4 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
KhmerOnline,Dentist,Calmette Hospital,Battambang,Full-time,Healthcare,398.0,5504.0,2951.0,5106.0,USD,3,master,medical terminology; clinical assessment; first aid; khmer,"We are looking for a talented Dentist to join our team at Calmette Hospital. The candidate will be responsible for contributing to our healthcare operations in Battambang. Required skills include: medical terminology, clinical assessment, first aid. Minimum 3 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
KhmerOnline,Delivery Staff,The Hive,Preah Vihear,Contract,Food & Beverage,153.0,670.0,411.5,517.0,USD,0,none,hygiene; teamwork; food safety; customer service; khmer,"We are looking for a talented Delivery Staff to join our team at The Hive. The candidate will be responsible for contributing to our food & beverage operations in Preah Vihear. Required skills include: hygiene, teamwork, food safety. No experience required — training provided. Education: None degree or equivalent preferred."
Khmer24,Senior Accountant,Ey Cambodia,Battambang,Contract,Accounting & Audit,350.0,5594.0,2972.0,5244.0,USD,3,bachelor,tax law; sage; accounting standards; attention to detail; erp; quickbooks; financial reporting,"We are looking for a talented Senior Accountant to join our team at EY Cambodia. The candidate will be responsible for contributing to our accounting & audit operations in Battambang. Required skills include: tax law, sage, accounting standards. Minimum 3 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
CamHR,Site Security Manager,G4S Cambodia,Phnom Penh,Internship,Security & Safety,160.0,580.0,370.0,420.0,USD,0,high school,first aid; cctv; communication; report writing; physical fitness; vigilance; teamwork,"We are looking for a talented Site Security Manager to join our team at G4S Cambodia. The candidate will be responsible for contributing to our security & safety operations in Phnom Penh. This is an internship opportunity suitable for fresh graduates. Required skills include: first aid, cctv, communication. No experience required — training provided. Education: High School degree or equivalent preferred."
BongThom,Pest Control Technician,Cleanpro Cambodia,Phnom Penh,Full-time,Cleaning & Maintenance,174.0,354.0,264.0,180.0,USD,1,bachelor,equipment operation; attention to detail; teamwork; cleaning techniques; physical fitness; khmer,"We are looking for a talented Pest Control Technician to join our team at CleanPro Cambodia. The candidate will be responsible for contributing to our cleaning & maintenance operations in Phnom Penh. Required skills include: equipment operation, attention to detail, teamwork. Minimum 1 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
CamHR,Pesticide Sprayer,Green Trade,Preah Vihear,Contract,Agriculture & Farming,,,,,,1,high school,teamwork; agribusiness,"We are looking for a talented Pesticide Sprayer to join our team at Green Trade. The candidate will be responsible for contributing to our agriculture & farming operations in Preah Vihear. Required skills include: teamwork, agribusiness. Minimum 1 year(s) of relevant experience required. Education: High School degree or equivalent preferred."
BongThom,Training Facilitator,Ace Cambodia,Phnom Penh,Full-time,Education & Training,,,,,,2,bachelor,curriculum design; lesson planning; e-learning,"We are looking for a talented Training Facilitator to join our team at ACE Cambodia. The candidate will be responsible for contributing to our education & training operations in Phnom Penh. Required skills include: curriculum design, lesson planning, e-learning. Minimum 2 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
CamHR,Pr Officer,Cambodianess,Kampong Cham,Freelance,Media & Marketing,391.0,3775.0,2083.0,3384.0,USD,3,bachelor,content writing; canva,"We are looking for a talented PR Officer to join our team at Cambodianess. The candidate will be responsible for contributing to our media & marketing operations in Kampong Cham. Required skills include: content writing, canva. Minimum 3 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
KhmerOnline,Accountant,Deloitte Cambodia,Remote,Freelance,Accounting & Audit,412.0,6892.0,3652.0,6480.0,USD,3,master,erp; attention to detail; financial reporting; accounting standards; excel; sage; khmer,"We are looking for a talented Accountant to join our team at Deloitte Cambodia. The candidate will be responsible for contributing to our accounting & audit operations in Remote. Required skills include: erp, attention to detail, financial reporting. Minimum 3 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
